case_id,activities,resources,months,trace_attr_seriousness,trace_attr_customer,trace_attr_seriousness_2,"y_('>>', 'Assign seriousness')","y_('Create SW anomaly', '>>')","y_('Require upgrade', '>>')","y_('Resolve ticket', '>>')","y_('Take in charge ticket', '>>')","y_('Wait', '>>')"
"('Case 3072', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,51,0,0,0,0,0,0,0
"('Case 3072', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,51,0,0,0,0,0,0,0
"('Case 3073', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,287,0,0,0,0,0,1,0
"('Case 3073', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,287,0,0,0,0,0,0,0
"('Case 3073', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,287,0,0,0,0,0,0,0
"('Case 3073', 4)","[1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,287,0,0,0,0,0,0,0
"('Case 3073', 5)","[1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 12, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 25, 25, 25, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,287,0,0,0,0,0,0,0
"('Case 3074', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 3074', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 3074', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 3074', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,67,0,0,0,0,0,0,0
"('Case 3075', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,0,0,0,0,0,0,0
"('Case 3075', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,0,0,0,0,0,0,0
"('Case 3075', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,0,0,0,0,0,0,0
"('Case 3075', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 2, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[40, 40, 40, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,188,0,0,0,0,0,0,0
"('Case 3076', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,1,0
"('Case 3076', 2)","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,1,0
"('Case 3076', 3)","[1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 3076', 4)","[1, 1, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 3076', 5)","[1, 1, 12, 3, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 39, 39, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 3076', 6)","[1, 1, 12, 3, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 39, 39, 39, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 3076', 7)","[1, 1, 12, 3, 9, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 12, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0]","[39, 39, 39, 39, 39, 43, 43, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 3077', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,1,0,0,0
"('Case 3077', 2)","[1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,0,0,0,0
"('Case 3077', 3)","[1, 8, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,0,0,0,0
"('Case 3077', 4)","[1, 8, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10, 12, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,31,0,0,0,0,0,0,0
"('Case 3078', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,270,0,0,0,0,0,1,0
"('Case 3078', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,270,0,0,0,0,0,0,0
"('Case 3078', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,270,0,0,0,0,0,0,0
"('Case 3078', 4)","[1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,270,0,0,0,0,0,0,0
"('Case 3078', 5)","[1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 22, 22, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 11, 11, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,270,0,0,0,0,0,0,0
"('Case 3079', 1)","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 3079', 2)","[6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 3079', 3)","[6, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 3079', 4)","[6, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 19, 19, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 42, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 3079', 5)","[6, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 19, 19, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 42, 42, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 3079', 6)","[6, 1, 1, 1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 19, 19, 12, 12, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 42, 42, 42, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 3079', 7)","[6, 1, 1, 1, 1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0]","[18, 19, 19, 12, 12, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0]","[42, 42, 42, 42, 42, 42, 42, 0, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 3079', 8)","[6, 1, 1, 1, 1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0]","[18, 19, 19, 12, 12, 9, 9, 18, 0, 0, 0, 0, 0, 0, 0]","[42, 42, 42, 42, 42, 42, 42, 46, 0, 0, 0, 0, 0, 0, 0]",0,276,2,0,0,0,0,0,0
"('Case 308', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 308', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 308', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 308', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 12, 12, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 29, 29, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,134,1,0,0,0,0,0,0
"('Case 3080', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,357,1,0,0,0,0,0,0
"('Case 3080', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,357,1,0,0,0,0,0,0
"('Case 3080', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 46, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,357,1,0,0,0,0,0,0
"('Case 3080', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 6, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[46, 46, 46, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,357,1,0,0,0,0,0,0
"('Case 3081', 1)","[10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,254,0,0,0,0,0,0,0
"('Case 3081', 2)","[10, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,254,0,0,0,0,0,0,0
"('Case 3081', 3)","[10, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,254,0,0,0,0,0,0,0
"('Case 3081', 4)","[10, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 22, 22, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[24, 24, 24, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,254,0,0,0,0,0,0,0
"('Case 3082', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,1,0
"('Case 3082', 2)","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,1,0
"('Case 3082', 3)","[1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 3082', 4)","[1, 1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 3082', 5)","[1, 1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 17, 17, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 8, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 3082', 6)","[1, 1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 17, 17, 17, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 8, 8, 12, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,199,0,0,0,0,0,0,0
"('Case 3083', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,1,0
"('Case 3083', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"('Case 3083', 3)","[1, 12, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"('Case 3083', 4)","[1, 12, 14, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"('Case 3083', 5)","[1, 12, 14, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 5, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 44, 44, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0
"('Case 3084', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,100,0,0,0,0,0,0,0
"('Case 3084', 2)","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,100,0,0,0,0,0,0,0
"('Case 3084', 3)","[1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,100,0,0,0,0,0,0,0
"('Case 3084', 4)","[1, 1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,100,0,0,0,0,0,0,0
"('Case 3084', 5)","[1, 1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 12, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 22, 22, 22, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,100,0,0,0,0,0,0,0
"('Case 3085', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,90,1,0,0,0,0,0,0
"('Case 3085', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,90,1,0,0,0,0,0,0
"('Case 3085', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,90,1,0,0,0,0,0,0
"('Case 3085', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,90,1,0,0,0,0,0,0
"('Case 3086', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,133,3,0,0,0,0,0,0
"('Case 3086', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,133,3,0,0,0,0,0,0
"('Case 3086', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,133,3,0,0,0,0,0,0
"('Case 3086', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 5, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[44, 44, 44, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,133,3,0,0,0,0,0,0
"('Case 3087', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,356,0,0,0,0,0,0,0
"('Case 3087', 2)","[1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,356,0,0,0,0,0,0,0
"('Case 3087', 3)","[1, 12, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 12, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,356,0,0,0,0,0,0,0
"('Case 3087', 4)","[1, 12, 10, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[21, 12, 12, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 9, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,356,0,0,0,0,0,0,0
"('Case 3088', 1)","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,265,0,0,0,0,0,0,1
"('Case 3088', 2)","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,265,0,0,0,0,0,0,1
"('Case 3088', 3)","[1, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 21, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,265,0,0,0,0,0,0,1
